CarlaId,Name,Model,Role,Distance,Carla X,Carla Y,Carla Z,time
323,Citroen C3,Citroen C3,nearby,15.371939198382636,-15.40790843963623,134.5148162841797,0.0,1700519420.4199965
323,Citroen C3,Citroen C3,nearby,15.371939198382636,-15.40790843963623,134.5148162841797,0.0,1700519420.4381208
323,Citroen C3,Citroen C3,nearby,15.371939198382636,-15.40790843963623,134.5148162841797,0.0,1700519420.4509373
323,Citroen C3,Citroen C3,nearby,15.371939198382636,-15.40790843963623,134.5148162841797,0.0,1700519420.467203
323,Citroen C3,Citroen C3,nearby,15.42176464021489,-15.405449867248535,134.7599639892578,0.0,1700519420.483777
323,Citroen C3,Citroen C3,nearby,15.42176464021489,-15.405449867248535,134.7599639892578,0.0,1700519420.5015702
323,Citroen C3,Citroen C3,nearby,15.42176464021489,-15.405449867248535,134.7599639892578,0.0,1700519420.5154917
323,Citroen C3,Citroen C3,nearby,15.42176464021489,-15.405449867248535,134.7599639892578,0.0,1700519420.5310264
323,Citroen C3,Citroen C3,nearby,15.532903448264598,-15.40293025970459,135.01109313964844,0.0,1700519420.5471992
323,Citroen C3,Citroen C3,nearby,15.532903448264598,-15.40293025970459,135.01109313964844,0.0,1700519420.565582
323,Citroen C3,Citroen C3,nearby,15.532903448264598,-15.40293025970459,135.01109313964844,0.0,1700519420.5798497
323,Citroen C3,Citroen C3,nearby,15.532903448264598,-15.40293025970459,135.01109313964844,0.0,1700519420.5953984
323,Citroen C3,Citroen C3,nearby,15.707468309176571,-15.400436401367188,135.2682647705078,0.0,1700519420.611464
323,Citroen C3,Citroen C3,nearby,15.707468309176571,-15.400436401367188,135.2682647705078,0.0,1700519420.6299376
323,Citroen C3,Citroen C3,nearby,15.707468309176571,-15.400436401367188,135.2682647705078,0.0,1700519420.6436942
323,Citroen C3,Citroen C3,nearby,15.707468309176571,-15.400436401367188,135.2682647705078,0.0,1700519420.6598635
323,Citroen C3,Citroen C3,nearby,15.944430863539274,-15.400164604187012,135.5297393798828,0.0,1700519420.6756518
323,Citroen C3,Citroen C3,nearby,15.944430863539274,-15.400164604187012,135.5297393798828,0.0,1700519420.6938756
323,Citroen C3,Citroen C3,nearby,15.944430863539274,-15.400164604187012,135.5297393798828,0.0,1700519420.7070758
323,Citroen C3,Citroen C3,nearby,15.944430863539274,-15.400164604187012,135.5297393798828,0.0,1700519420.7240946
323,Citroen C3,Citroen C3,nearby,16.241242024606347,-15.400164604187012,135.7947235107422,0.0,1700519420.7398465
323,Citroen C3,Citroen C3,nearby,16.241242024606347,-15.400164604187012,135.7947235107422,0.0,1700519420.757966
323,Citroen C3,Citroen C3,nearby,16.241242024606347,-15.400164604187012,135.7947235107422,0.0,1700519420.7714481
323,Citroen C3,Citroen C3,nearby,16.241242024606347,-15.400164604187012,135.7947235107422,0.0,1700519420.787841
323,Citroen C3,Citroen C3,nearby,16.597953108472606,-15.400164604187012,136.0658416748047,0.0,1700519420.8054
323,Citroen C3,Citroen C3,nearby,16.597953108472606,-15.400164604187012,136.0658416748047,0.0,1700519420.8197525
323,Citroen C3,Citroen C3,nearby,16.597953108472606,-15.400164604187012,136.0658416748047,0.0,1700519420.8354409
323,Citroen C3,Citroen C3,nearby,16.597953108472606,-15.400164604187012,136.0658416748047,0.0,1700519420.8516076
323,Citroen C3,Citroen C3,nearby,17.01294167986906,-15.399568557739258,136.3410186767578,0.0,1700519420.8699484
323,Citroen C3,Citroen C3,nearby,17.01294167986906,-15.399568557739258,136.3410186767578,0.0,1700519420.8835764
323,Citroen C3,Citroen C3,nearby,17.01294167986906,-15.399568557739258,136.3410186767578,0.0,1700519420.8998668
323,Citroen C3,Citroen C3,nearby,17.48329558531793,-15.396760940551758,136.6212921142578,0.0,1700519420.915827
323,Citroen C3,Citroen C3,nearby,17.48329558531793,-15.396760940551758,136.6212921142578,0.0,1700519420.9339197
323,Citroen C3,Citroen C3,nearby,17.48329558531793,-15.396760940551758,136.6212921142578,0.0,1700519420.9474244
323,Citroen C3,Citroen C3,nearby,17.48329558531793,-15.396760940551758,136.6212921142578,0.0,1700519420.9633632
323,Citroen C3,Citroen C3,nearby,18.00237850665049,-15.393922805786133,136.9067840576172,0.0,1700519420.9795475
323,Citroen C3,Citroen C3,nearby,18.00237850665049,-15.393922805786133,136.9067840576172,0.0,1700519420.9979942
323,Citroen C3,Citroen C3,nearby,18.00237850665049,-15.393922805786133,136.9067840576172,0.0,1700519421.0116818
323,Citroen C3,Citroen C3,nearby,18.00237850665049,-15.393922805786133,136.9067840576172,0.0,1700519421.0271103
323,Citroen C3,Citroen C3,nearby,18.567643995081916,-15.390993118286133,137.1981964111328,0.0,1700519421.0437942
323,Citroen C3,Citroen C3,nearby,18.567643995081916,-15.390993118286133,137.1981964111328,0.0,1700519421.0618725
323,Citroen C3,Citroen C3,nearby,18.567643995081916,-15.390993118286133,137.1981964111328,0.0,1700519421.075607
323,Citroen C3,Citroen C3,nearby,18.567643995081916,-15.390993118286133,137.1981964111328,0.0,1700519421.0919943
323,Citroen C3,Citroen C3,nearby,19.170731524050403,-15.390154838562012,137.4958953857422,0.0,1700519421.1081944
323,Citroen C3,Citroen C3,nearby,19.170731524050403,-15.390154838562012,137.4958953857422,0.0,1700519421.1259835
323,Citroen C3,Citroen C3,nearby,19.170731524050403,-15.390154838562012,137.4958953857422,0.0,1700519421.139327
323,Citroen C3,Citroen C3,nearby,19.170731524050403,-15.390154838562012,137.4958953857422,0.0,1700519421.1561007
323,Citroen C3,Citroen C3,nearby,19.799592047674416,-15.390154838562012,137.7969207763672,0.0,1700519421.171833
323,Citroen C3,Citroen C3,nearby,19.799592047674416,-15.390154838562012,137.7969207763672,0.0,1700519421.1902976
323,Citroen C3,Citroen C3,nearby,19.799592047674416,-15.390154838562012,137.7969207763672,0.0,1700519421.203957
323,Citroen C3,Citroen C3,nearby,19.799592047674416,-15.390154838562012,137.7969207763672,0.0,1700519421.2192452
297,Nissan Patrol,Nissan Patrol,nearby,19.937058296960146,-102.3378677368164,135.2083282470703,2.1542561054229736,1700519424.8351955
297,Nissan Patrol,Nissan Patrol,nearby,19.937058296960146,-102.3378677368164,135.2083282470703,2.1542561054229736,1700519424.854523
297,Nissan Patrol,Nissan Patrol,nearby,19.937058296960146,-102.3378677368164,135.2083282470703,2.1542561054229736,1700519424.8675616
297,Nissan Patrol,Nissan Patrol,nearby,19.937058296960146,-102.3378677368164,135.2083282470703,2.1542561054229736,1700519424.883202
297,Nissan Patrol,Nissan Patrol,nearby,19.80304535128131,-102.87183380126953,134.8268585205078,2.191295623779297,1700519424.899407
297,Nissan Patrol,Nissan Patrol,nearby,19.80304535128131,-102.87183380126953,134.8268585205078,2.191295623779297,1700519424.9176745
297,Nissan Patrol,Nissan Patrol,nearby,19.80304535128131,-102.87183380126953,134.8268585205078,2.191295623779297,1700519424.9315414
297,Nissan Patrol,Nissan Patrol,nearby,19.80304535128131,-102.87183380126953,134.8268585205078,2.191295623779297,1700519424.9476776
297,Nissan Patrol,Nissan Patrol,nearby,19.673119282018916,-103.40162658691406,134.43907165527344,2.229743480682373,1700519424.9642518
297,Nissan Patrol,Nissan Patrol,nearby,19.673119282018916,-103.40162658691406,134.43907165527344,2.229743480682373,1700519424.9825926
297,Nissan Patrol,Nissan Patrol,nearby,19.673119282018916,-103.40162658691406,134.43907165527344,2.229743480682373,1700519424.9952302
297,Nissan Patrol,Nissan Patrol,nearby,19.673119282018916,-103.40162658691406,134.43907165527344,2.229743480682373,1700519425.0119512
297,Nissan Patrol,Nissan Patrol,nearby,19.54787418845439,-103.92799377441406,134.04615783691406,2.2730042934417725,1700519425.0278254
297,Nissan Patrol,Nissan Patrol,nearby,19.54787418845439,-103.92799377441406,134.04615783691406,2.2730042934417725,1700519425.0456731
297,Nissan Patrol,Nissan Patrol,nearby,19.54787418845439,-103.92799377441406,134.04615783691406,2.2730042934417725,1700519425.0590003
297,Nissan Patrol,Nissan Patrol,nearby,19.426725013984406,-104.44927215576172,133.64541625976562,2.309499979019165,1700519425.0935519
297,Nissan Patrol,Nissan Patrol,nearby,19.426725013984406,-104.44927215576172,133.64541625976562,2.309499979019165,1700519425.1079807
297,Nissan Patrol,Nissan Patrol,nearby,19.426725013984406,-104.44927215576172,133.64541625976562,2.309499979019165,1700519425.1237028
297,Nissan Patrol,Nissan Patrol,nearby,19.307051290370804,-104.96405792236328,133.2410125732422,2.347276449203491,1700519425.1398072
297,Nissan Patrol,Nissan Patrol,nearby,19.307051290370804,-104.96405792236328,133.2410125732422,2.347276449203491,1700519425.1580808
297,Nissan Patrol,Nissan Patrol,nearby,19.307051290370804,-104.96405792236328,133.2410125732422,2.347276449203491,1700519425.1714401
297,Nissan Patrol,Nissan Patrol,nearby,19.307051290370804,-104.96405792236328,133.2410125732422,2.347276449203491,1700519425.1878526
297,Nissan Patrol,Nissan Patrol,nearby,19.19464262617533,-105.47682189941406,132.8300323486328,2.3876099586486816,1700519425.2035027
297,Nissan Patrol,Nissan Patrol,nearby,19.19464262617533,-105.47682189941406,132.8300323486328,2.3876099586486816,1700519425.221845
297,Nissan Patrol,Nissan Patrol,nearby,19.19464262617533,-105.47682189941406,132.8300323486328,2.3876099586486816,1700519425.2372215
297,Nissan Patrol,Nissan Patrol,nearby,19.19464262617533,-105.47682189941406,132.8300323486328,2.3876099586486816,1700519425.2519796
297,Nissan Patrol,Nissan Patrol,nearby,19.084734063160077,-105.98175811767578,132.41465759277344,2.4305803775787354,1700519425.2678442
297,Nissan Patrol,Nissan Patrol,nearby,19.084734063160077,-105.98175811767578,132.41465759277344,2.4305803775787354,1700519425.2856164
297,Nissan Patrol,Nissan Patrol,nearby,19.084734063160077,-105.98175811767578,132.41465759277344,2.4305803775787354,1700519425.2999032
297,Nissan Patrol,Nissan Patrol,nearby,19.084734063160077,-105.98175811767578,132.41465759277344,2.4305803775787354,1700519425.3155625
297,Nissan Patrol,Nissan Patrol,nearby,18.98086712643229,-106.47895050048828,131.98777770996094,2.470900535583496,1700519425.3317673
297,Nissan Patrol,Nissan Patrol,nearby,18.98086712643229,-106.47895050048828,131.98777770996094,2.470900535583496,1700519425.3499331
297,Nissan Patrol,Nissan Patrol,nearby,18.98086712643229,-106.47895050048828,131.98777770996094,2.470900535583496,1700519425.3638275
297,Nissan Patrol,Nissan Patrol,nearby,18.98086712643229,-106.47895050048828,131.98777770996094,2.470900535583496,1700519425.3798199
297,Nissan Patrol,Nissan Patrol,nearby,18.880939116274668,-106.9715576171875,131.55862426757812,2.5120222568511963,1700519425.3954232
297,Nissan Patrol,Nissan Patrol,nearby,18.880939116274668,-106.9715576171875,131.55862426757812,2.5120222568511963,1700519425.4136899
297,Nissan Patrol,Nissan Patrol,nearby,18.880939116274668,-106.9715576171875,131.55862426757812,2.5120222568511963,1700519425.4272838
297,Nissan Patrol,Nissan Patrol,nearby,18.880939116274668,-106.9715576171875,131.55862426757812,2.5120222568511963,1700519425.4437938
297,Nissan Patrol,Nissan Patrol,nearby,18.788971054518363,-107.4642333984375,131.12673950195312,2.5550286769866943,1700519425.4591606
297,Nissan Patrol,Nissan Patrol,nearby,18.788971054518363,-107.4642333984375,131.12673950195312,2.5550286769866943,1700519425.4785392
297,Nissan Patrol,Nissan Patrol,nearby,18.788971054518363,-107.4642333984375,131.12673950195312,2.5550286769866943,1700519425.4912972
297,Nissan Patrol,Nissan Patrol,nearby,18.788971054518363,-107.4642333984375,131.12673950195312,2.5550286769866943,1700519425.5073626
297,Nissan Patrol,Nissan Patrol,nearby,18.70064675389027,-107.94780731201172,130.68641662597656,2.5944371223449707,1700519425.523905
297,Nissan Patrol,Nissan Patrol,nearby,18.70064675389027,-107.94780731201172,130.68641662597656,2.5944371223449707,1700519425.5392878
297,Nissan Patrol,Nissan Patrol,nearby,18.70064675389027,-107.94780731201172,130.68641662597656,2.5944371223449707,1700519425.5551012
297,Nissan Patrol,Nissan Patrol,nearby,18.619608894327833,-108.42637634277344,130.23809814453125,2.636286497116089,1700519425.5718787
297,Nissan Patrol,Nissan Patrol,nearby,18.619608894327833,-108.42637634277344,130.23809814453125,2.636286497116089,1700519425.5899262
297,Nissan Patrol,Nissan Patrol,nearby,18.619608894327833,-108.42637634277344,130.23809814453125,2.636286497116089,1700519425.6038465
297,Nissan Patrol,Nissan Patrol,nearby,18.619608894327833,-108.42637634277344,130.23809814453125,2.636286497116089,1700519425.619258
297,Nissan Patrol,Nissan Patrol,nearby,18.619608894327833,-108.9008560180664,129.78346252441406,2.6795027256011963,1700519425.635772
297,Nissan Patrol,Nissan Patrol,nearby,18.54517466015252,-108.9008560180664,129.78346252441406,2.6795027256011963,1700519425.6540403
297,Nissan Patrol,Nissan Patrol,nearby,18.54517466015252,-108.9008560180664,129.78346252441406,2.6795027256011963,1700519425.6672087
297,Nissan Patrol,Nissan Patrol,nearby,18.54517466015252,-108.9008560180664,129.78346252441406,2.6795027256011963,1700519425.6838746
297,Nissan Patrol,Nissan Patrol,nearby,18.54517466015252,-108.9008560180664,129.78346252441406,2.6795027256011963,1700519425.6992471
297,Nissan Patrol,Nissan Patrol,nearby,18.472844032269634,-109.37079620361328,129.32794189453125,2.722546339035034,1700519425.7185535
297,Nissan Patrol,Nissan Patrol,nearby,18.472844032269634,-109.37079620361328,129.32794189453125,2.722546339035034,1700519425.7312994
297,Nissan Patrol,Nissan Patrol,nearby,18.472844032269634,-109.37079620361328,129.32794189453125,2.722546339035034,1700519425.7469385
297,Nissan Patrol,Nissan Patrol,nearby,18.405090090753497,-109.83109283447266,128.8614959716797,2.765796422958374,1700519425.763579
297,Nissan Patrol,Nissan Patrol,nearby,18.405090090753497,-109.83109283447266,128.8614959716797,2.765796422958374,1700519425.7816892
297,Nissan Patrol,Nissan Patrol,nearby,18.405090090753497,-109.83109283447266,128.8614959716797,2.765796422958374,1700519425.7953043
297,Nissan Patrol,Nissan Patrol,nearby,18.405090090753497,-109.83109283447266,128.8614959716797,2.765796422958374,1700519425.8111827
297,Nissan Patrol,Nissan Patrol,nearby,18.341645072954464,-110.28732299804688,128.3914337158203,2.809035301208496,1700519425.828274
297,Nissan Patrol,Nissan Patrol,nearby,18.341645072954464,-110.28732299804688,128.3914337158203,2.809035301208496,1700519425.8451416
297,Nissan Patrol,Nissan Patrol,nearby,18.341645072954464,-110.28732299804688,128.3914337158203,2.809035301208496,1700519425.8595877
297,Nissan Patrol,Nissan Patrol,nearby,18.341645072954464,-110.28732299804688,128.3914337158203,2.809035301208496,1700519425.8751297
297,Nissan Patrol,Nissan Patrol,nearby,18.28226771814363,-110.7406997680664,127.91917419433594,2.8522517681121826,1700519425.8916686
297,Nissan Patrol,Nissan Patrol,nearby,18.28226771814363,-110.7406997680664,127.91917419433594,2.8522517681121826,1700519425.9104385
297,Nissan Patrol,Nissan Patrol,nearby,18.28226771814363,-110.7406997680664,127.91917419433594,2.8522517681121826,1700519425.9231246
297,Nissan Patrol,Nissan Patrol,nearby,18.28226771814363,-110.7406997680664,127.91917419433594,2.8522517681121826,1700519425.93912
297,Nissan Patrol,Nissan Patrol,nearby,18.22895493574068,-111.18709564208984,127.43697357177734,2.895442485809326,1700519425.9555163
297,Nissan Patrol,Nissan Patrol,nearby,18.22895493574068,-111.18709564208984,127.43697357177734,2.895442485809326,1700519425.9738076
297,Nissan Patrol,Nissan Patrol,nearby,18.22895493574068,-111.18709564208984,127.43697357177734,2.895442485809326,1700519425.988099
297,Nissan Patrol,Nissan Patrol,nearby,18.22895493574068,-111.18709564208984,127.43697357177734,2.895442485809326,1700519426.0046785
297,Nissan Patrol,Nissan Patrol,nearby,18.179382031727478,-111.62661743164062,126.94915008544922,2.940948724746704,1700519426.0198271
297,Nissan Patrol,Nissan Patrol,nearby,18.179382031727478,-111.62661743164062,126.94915008544922,2.940948724746704,1700519426.0381866
297,Nissan Patrol,Nissan Patrol,nearby,18.179382031727478,-111.62661743164062,126.94915008544922,2.940948724746704,1700519426.0509758
297,Nissan Patrol,Nissan Patrol,nearby,18.179382031727478,-111.62661743164062,126.94915008544922,2.940948724746704,1700519426.0672076
297,Nissan Patrol,Nissan Patrol,nearby,18.130507502773156,-112.05973052978516,126.46056365966797,2.9867374897003174,1700519426.0838141
297,Nissan Patrol,Nissan Patrol,nearby,18.130507502773156,-112.05973052978516,126.46056365966797,2.9867374897003174,1700519426.1023724
297,Nissan Patrol,Nissan Patrol,nearby,18.130507502773156,-112.05973052978516,126.46056365966797,2.9867374897003174,1700519426.1160133
297,Nissan Patrol,Nissan Patrol,nearby,18.130507502773156,-112.05973052978516,126.46056365966797,2.9867374897003174,1700519426.1320815
297,Nissan Patrol,Nissan Patrol,nearby,18.085957583782104,-112.49021911621094,125.96914672851562,3.0297844409942627,1700519426.148175
297,Nissan Patrol,Nissan Patrol,nearby,18.085957583782104,-112.49021911621094,125.96914672851562,3.0297844409942627,1700519426.1659095
297,Nissan Patrol,Nissan Patrol,nearby,18.085957583782104,-112.49021911621094,125.96914672851562,3.0297844409942627,1700519426.1803172
297,Nissan Patrol,Nissan Patrol,nearby,18.085957583782104,-112.49021911621094,125.96914672851562,3.0297844409942627,1700519426.1959932
297,Nissan Patrol,Nissan Patrol,nearby,18.04556807901911,-112.90754699707031,125.46583557128906,3.075808048248291,1700519426.2112374
297,Nissan Patrol,Nissan Patrol,nearby,18.04556807901911,-112.90754699707031,125.46583557128906,3.075808048248291,1700519426.2275715
297,Nissan Patrol,Nissan Patrol,nearby,18.04556807901911,-112.90754699707031,125.46583557128906,3.075808048248291,1700519426.243423
297,Nissan Patrol,Nissan Patrol,nearby,18.699827628660206,-113.32157135009766,124.9584732055664,3.1209731101989746,1700519426.259426
297,Nissan Patrol,Nissan Patrol,nearby,18.011421308977745,-113.32157135009766,124.9584732055664,3.1209731101989746,1700519426.2780993
297,Nissan Patrol,Nissan Patrol,nearby,18.011421308977745,-113.32157135009766,124.9584732055664,3.1209731101989746,1700519426.291872
297,Nissan Patrol,Nissan Patrol,nearby,18.011421308977745,-113.32157135009766,124.9584732055664,3.1209731101989746,1700519426.308251
297,Nissan Patrol,Nissan Patrol,nearby,17.981699009669708,-113.73282623291016,124.44779205322266,3.1645727157592773,1700519426.324017
297,Nissan Patrol,Nissan Patrol,nearby,17.981699009669708,-113.73282623291016,124.44779205322266,3.1645727157592773,1700519426.3424518
297,Nissan Patrol,Nissan Patrol,nearby,17.981699009669708,-113.73282623291016,124.44779205322266,3.1645727157592773,1700519426.3550644
297,Nissan Patrol,Nissan Patrol,nearby,17.981699009669708,-113.73282623291016,124.44779205322266,3.1645727157592773,1700519426.3714063
297,Nissan Patrol,Nissan Patrol,nearby,17.95546267823183,-114.13568878173828,123.92984008789062,3.2113585472106934,1700519426.3874254
297,Nissan Patrol,Nissan Patrol,nearby,17.95546267823183,-114.13568878173828,123.92984008789062,3.2113585472106934,1700519426.4059973
297,Nissan Patrol,Nissan Patrol,nearby,17.95546267823183,-114.13568878173828,123.92984008789062,3.2113585472106934,1700519426.4195206
297,Nissan Patrol,Nissan Patrol,nearby,17.95546267823183,-114.13568878173828,123.92984008789062,3.2113585472106934,1700519426.4351327
297,Nissan Patrol,Nissan Patrol,nearby,17.932182972151697,-114.53325653076172,123.40982055664062,3.260777235031128,1700519426.4518273
297,Nissan Patrol,Nissan Patrol,nearby,17.932182972151697,-114.53325653076172,123.40982055664062,3.260777235031128,1700519426.4706135
297,Nissan Patrol,Nissan Patrol,nearby,17.932182972151697,-114.53325653076172,123.40982055664062,3.260777235031128,1700519426.4835076
297,Nissan Patrol,Nissan Patrol,nearby,17.932182972151697,-114.53325653076172,123.40982055664062,3.260777235031128,1700519426.4996727
297,Nissan Patrol,Nissan Patrol,nearby,17.91330711696167,-114.92689514160156,122.88584899902344,3.308838367462158,1700519426.5152307
297,Nissan Patrol,Nissan Patrol,nearby,17.91330711696167,-114.92689514160156,122.88584899902344,3.308838367462158,1700519426.534601
297,Nissan Patrol,Nissan Patrol,nearby,17.91330711696167,-114.92689514160156,122.88584899902344,3.308838367462158,1700519426.547957
297,Nissan Patrol,Nissan Patrol,nearby,17.91330711696167,-114.92689514160156,122.88584899902344,3.308838367462158,1700519426.5636854
297,Nissan Patrol,Nissan Patrol,nearby,17.899441738056517,-115.31631469726562,122.35606384277344,3.35209584236145,1700519426.579692
297,Nissan Patrol,Nissan Patrol,nearby,17.899441738056517,-115.31631469726562,122.35606384277344,3.35209584236145,1700519426.6051369
297,Nissan Patrol,Nissan Patrol,nearby,17.899441738056517,-115.31631469726562,122.35606384277344,3.35209584236145,1700519426.6118543
297,Nissan Patrol,Nissan Patrol,nearby,17.899441738056517,-115.31631469726562,122.35606384277344,3.35209584236145,1700519426.6279955
297,Nissan Patrol,Nissan Patrol,nearby,17.88659341246436,-115.69090270996094,121.81783294677734,3.4019083976745605,1700519426.6436956
297,Nissan Patrol,Nissan Patrol,nearby,17.88659341246436,-115.69090270996094,121.81783294677734,3.4019083976745605,1700519426.662052
297,Nissan Patrol,Nissan Patrol,nearby,17.88659341246436,-115.69090270996094,121.81783294677734,3.4019083976745605,1700519426.675193
297,Nissan Patrol,Nissan Patrol,nearby,17.88659341246436,-115.69090270996094,121.81783294677734,3.4019083976745605,1700519426.6915789
297,Nissan Patrol,Nissan Patrol,nearby,17.874769923110843,-116.06000518798828,121.27828979492188,3.450026273727417,1700519426.7078948
297,Nissan Patrol,Nissan Patrol,nearby,17.874769923110843,-116.06000518798828,121.27828979492188,3.450026273727417,1700519426.7234998
297,Nissan Patrol,Nissan Patrol,nearby,17.874769923110843,-116.06000518798828,121.27828979492188,3.450026273727417,1700519426.7398195
297,Nissan Patrol,Nissan Patrol,nearby,17.874769923110843,-116.06000518798828,121.27828979492188,3.450026273727417,1700519426.755415
297,Nissan Patrol,Nissan Patrol,nearby,17.866028349871325,-116.42476654052734,120.7358627319336,3.4973671436309814,1700519426.7721612
297,Nissan Patrol,Nissan Patrol,nearby,17.866028349871325,-116.42476654052734,120.7358627319336,3.4973671436309814,1700519426.7895708
297,Nissan Patrol,Nissan Patrol,nearby,17.866028349871325,-116.42476654052734,120.7358627319336,3.4973671436309814,1700519426.8032846
297,Nissan Patrol,Nissan Patrol,nearby,17.860807614438652,-116.78164672851562,120.18795776367188,3.5478363037109375,1700519426.819843
